ticker,company_title,cik,form,filing_date,accession,neg_cnt,unc_cnt,n_tokens,neg_per_1000,unc_per_1000,n_paras,company_tokens,company_neg_cnt,company_unc_cnt,company_neg_per_1000,company_unc_per_1000,external_tokens,external_neg_cnt,external_unc_cnt,external_neg_per_1000,external_unc_per_1000,company_sent_ratio_mean,finbert_neg_mean,finbert_neu_mean,finbert_pos_mean,event_date,r1d,r3d,r5d,r10d,r20d,ar1d,ar3d,ar5d,ar10d,ar20d,vol5d,vol20d
AAPL,Apple Inc.,0000320193,10-K,2022-10-28,000032019322000108,475,274,10046,47.28250049771053,27.274537129205655,1,8956,421,242,47.007592675301474,27.02099151406878,1055,54,28,51.18483412322275,26.540284360189574,0.8093922651933702,0.020463574677705765,0.13750313222408295,0.842033326625824,2022-10-31,-0.015530456187526909,-0.07124752288634681,-0.11652706551406333,-0.037897337240967895,-0.07519063684696588,-0.008280898787894583,-0.03419602786582704,-0.08341581574672288,-0.06199922660557861,-0.09274676335617385,0.017069354182938944,0.027822164166049407
AAPL,Apple Inc.,0000320193,10-Q,2022-07-29,000032019322000070,1,5,100,10.0,50.0,1,97,1,4,10.309278350515465,41.23711340206186,0,0,0,0.0,0.0,1.0,0.021394450217485428,0.1173788532614708,0.8612266778945923,2022-08-01,-0.006172567848680632,0.022031206972279345,0.018713220848374124,0.0587243378210936,0.008195296362745318,-0.003207155905007726,0.016077847288748677,0.015127204076050742,0.022704968098225274,0.02454206437404095,0.019167604496415698,0.01667473885701626
AAPL,Apple Inc.,0000320193,10-Q,2022-04-29,000032019322000059,1,5,103,9.70873786407767,48.54368932038835,1,97,1,4,10.309278350515465,41.23711340206186,1,0,0,0.0,0.0,0.6666666666666666,0.020470207557082176,0.13201242685317993,0.8475173711776733,2022-05-02,0.0019644110468153824,0.051730801652996025,-0.0008816583006105412,-0.0677286644446462,-0.050677069773774785,-0.004036972597215165,0.011157299402538137,0.000721681712393475,-0.04246071047318917,-0.05855848415070297,0.03542387908340003,0.03215113917517747
AAPL,Apple Inc.,0000320193,10-Q,2022-01-28,000032019322000007,1,5,103,9.70873786407767,48.54368932038835,1,97,1,4,10.309278350515465,41.23711340206186,1,0,0,0.0,0.0,0.6666666666666666,0.02054297737777233,0.13157694041728973,0.8478800654411316,2022-01-31,0.025790492408781757,0.03183705057904211,0.0132951964653816,-0.008697998910898976,-0.029791868784447485,0.007939565577215184,-0.0024152704111829043,-0.001862547302275145,-0.005320790202221325,-0.01768140813838491,0.015549473851844284,0.016054336482539896
AAPL,Apple Inc.,0000320193,10-K,2021-10-29,000032019321000105,445,255,9495,46.8667719852554,26.856240126382307,1,8448,394,226,46.63825757575758,26.751893939393938,1014,51,25,50.29585798816568,24.65483234714004,0.808695652173913,0.0192248672246933,0.1587449312210083,0.822030246257782,2021-11-01,-0.005623073708756954,0.011218535368382474,0.011289628481614434,0.002726001318704584,0.06883018836258967,-0.0073418633512771884,-0.000621746730691387,-0.008715655451847987,-0.014586625357787522,0.05724817740156555,0.006643700692550299,0.013563932454558976
AAPL,Apple Inc.,0000320193,10-Q,2021-07-28,000032019321000065,1,8,114,8.771929824561404,70.17543859649123,1,111,1,7,9.00900900900901,63.06306306306306,0,0,0,0.0,0.0,1.0,0.026938285678625107,0.17772306501865387,0.7953385710716248,2021-07-29,0.004542132681695609,0.0037179989645572072,0.013496562783556128,0.0075486482380304224,0.02454313048251304,0.0004034565354616767,0.006547989059411733,0.013155082670350525,-0.003668101507823069,0.0018328392140552797,0.006276151265709017,0.009724005030285908
AAPL,Apple Inc.,0000320193,10-Q,2021-04-29,000032019321000056,1,8,114,8.771929824561404,70.17543859649123,1,111,1,7,9.00900900900901,63.06306306306306,0,0,0,0.0,0.0,1.0,0.026938285678625107,0.17772306501865387,0.7953385710716248,2021-04-30,-0.015248799557902898,-0.043093908119640936,-0.02841922287439139,-0.0641807103617754,-0.06170327922182042,-0.008656597908222036,-0.03246770816034185,-0.026059689530024233,-0.04062295211743926,-0.059868722510195656,0.020009352798301423,0.01602884670667781
AAPL,Apple Inc.,0000320193,10-Q,2021-01-28,000032019321000010,1,8,117,8.547008547008547,68.37606837606837,1,111,1,7,9.00900900900901,63.06306306306306,1,0,0,0.0,0.0,0.75,0.024140309542417526,0.1729985922574997,0.8028610944747925,2021-01-29,-0.03813884477130845,-0.015436730851943567,0.002186134412395551,-0.012907391013372245,-0.12120754309678179,-0.017916207365358854,-0.025763560240036128,-0.020228601221185614,-0.04695787670864607,-0.12841052746643258,0.024848238566051173,0.015671930975146554
AAPL,Apple Inc.,0000320193,10-K,2020-10-30,000032019320000096,394,280,8631,45.64940331363689,32.441200324412,1,7663,343,255,44.76053764844056,33.276784549132195,943,51,24,54.08271474019088,25.45068928950159,0.8125,0.020165767520666122,0.3399452269077301,0.6398890018463135,2020-11-02,-0.000827261576176825,0.05443459054996354,0.08817604351706244,0.09296709763944551,0.0912045795757442,-0.011973356374071828,0.0036837057126312273,0.018338287921107962,0.0007071804083862016,-0.012052846444128767,0.01934961746638371,0.017657160691285718
AAPL,Apple Inc.,0000320193,10-Q,2020-07-31,000032019320000062,2,9,165,12.121212121212121,54.54545454545455,1,144,1,7,6.944444444444445,48.611111111111114,16,1,1,62.5,62.5,0.5,0.018691416829824448,0.1687314510345459,0.8125771880149841,2020-08-03,0.02488552135532237,0.03515937347486114,0.046455777874310836,0.08003985220948745,0.16268500620899734,0.017957245651666932,0.018184615718240434,0.022100815583575344,0.0489231407550826,0.0915874519195312,0.022079888876122344,0.019437247258228898
